source_file,mongo_id,reviewerID,asin,reviewerName,helpful_votes,helpful_total,helpful_ratio,reviewText,text_length,text_missing,text_very_short,summary,summary_missing,overall,rating_polarity,unixReviewTime,review_datetime_utc,category
Home_and_Kitchen.csv,5a1325b9741a2384e8042df7,AO7WPPUO75BBK,1891747401,KP,0.0,0.0,,"Sturdy, strong, and folds up ok. I prefer the Fellowes one that is an addon price with an order of $25 or more (that qualify).It works really well with my iPad 3 (full size ipad) and school books.",196,0,0,Good but pricey,0,3.0,0.0,1392854400.0,2014-02-20 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042df8,A1P0N8BCXDJ114,1891747401,K. Walfoort,0.0,0.0,,"Holds even my Big study Bible well, and let me write my notes below it.  Great for Students.Looks too small to support a big book, but it does, and folds up light into my backpack",179,0,0,Love this for Bible Studies!,0,5.0,1.0,1377475200.0,2013-08-26 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042df9,A3GDSHIYGPJKL7,1891747401,landh,2.0,3.0,0.6666666666666666,"This book holder is fine for books that are not thick and heavy, otherwise, it's too flimsy for a large book.  Many of my big cookbooks do not work on this at all.  The book just falls over and the whole thing collapses.",220,0,0,For small books only,0,3.0,0.0,1244246400.0,2009-06-06 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042dfa,A396H3SQXBRPB3,1891747401,Layla K,0.0,0.0,,This product was definitely not worth the 11 dollars I paid. It does not hold soft cover books well and there is no way to turn pages when its hold a book.,155,0,0,Does not hold soft cover books well,0,2.0,0.0,1380844800.0,2013-10-04 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042dfb,A1M01DDHWB4B4D,1891747401,leah01,0.0,0.0,,This product is amazing.  It folds nicely into a backpack or purse and can adjust its size according the the width of the book.  Great for doing research and typing notes.,171,0,0,I've been looking for this my whole life!,0,5.0,1.0,1292284800.0,2010-12-14 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042dfd,A300RLY5QAA5OG,1891747401,l,0.0,0.0,,This is a great little holder and does the job!,47,0,0,Five Stars,0,5.0,1.0,1404950400.0,2014-07-10 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042dfc,A14X1VMM8MJUMJ,1891747401,Law Student,4.0,4.0,1.0,"I purchased this bookholder on the recommendation of the other law student who wrote a review. I'm glad I did! This bookholder is perfect for holding big, bulky, thick lawbooks. It swings opens to fit any size textbook. I was initially concerned that it didn't have the movable ""flipper"" arms that other bookholders use to keep the book open to the appropriate page, however, I discovered that this excellent bookholder doesn't need them. The design itself with it's ""hooked"" arms keeps the pages open. In fact not having the ""flipper"" arms is better. I set my book open in class and hold the pages back on each side of a section of material that the professor is discussing. That way I am able to quickly flip between pages during the lecture as the professor discusses specific text. The bookholder is lightweight and packaged in a great plastic holder that is ""hole punched"" to fit into my notebook. Finally, it is affordable. I looked and tested many other bookholders before taking a leap on this one. I'm glad I choose wisely.",1032,0,0,Perfect!,0,5.0,1.0,1222473600.0,2008-09-27 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042dfe,A3LH6T1MVUHN7D,1891747401,Linda Adsit,0.0,0.0,,"A good cookbook holder is a necessity for people who really cook as it keeps the book from falling off the counter, gives you more working space, and keeps drips and spills from soiling the pages.  I've used plate holders and even copy stands from the stationary store in the past, but this is the Real McCoy.  Very nice cookbook holder.  Good quality.  Even holds Joy of Cooking.  I'm glad I finally invested in one.",417,0,0,Great book holder,0,5.0,1.0,1373932800.0,2013-07-16 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042dff,A3HDXBK7VPHOOY,1891747401,Linda Schultz,0.0,0.0,,Perfect for travel. Folds flat for easy storage.,48,0,0,Just what I was looking for.,0,4.0,1.0,1404604800.0,2014-07-06 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e00,AD46RFDUAUHS4,1891747401,Mahir H. Alsalman,7.0,7.0,1.0,"Very good, light, foldable, sturdy, and good priceCan easily hold my large USMLE-Step1 books",92,0,0,"Perfect, that's all what I needed",0,5.0,1.0,1242259200.0,2009-05-14 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e02,AEFHSGD5571U0,1891747401,MajesticChess,0.0,0.0,,"Quite useful.I use it even with my kindle, or any books, its a bit harder with the really think books , but its protabilit and durability (and cheap price) make up for it",170,0,0,Awesome,0,5.0,1.0,1356998400.0,2013-01-01 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e03,AP6D82KSTMX9S,1891747401,"Mary Jane ""avid reader""",0.0,0.0,,Holds my books while I write and read. It is sturdy and folds neatly; tucks in a drawer for storage,99,0,0,Holds my books,0,5.0,1.0,1392595200.0,2014-02-17 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e01,A3OSZRZFH9O17L,1891747401,"Leslie Lindsay ""pkgdiva""",1.0,1.0,1.0,"I travel a lot for work, and eat alone quite often, so I usually bring a book with me to dinner.This is the perfect portable easel to prop a book up with while eating (or on a plane). Wherever I go, at least two servers and another two patrons comment on it and ask where I got it. I've given a number of them to friends, as well. I used to buy them at one of the big book chains, but they don't seem to carry them anymore.It folds flat, so it's very portable. I always keep one in my carry on bag.It's less expensive than competitive styles, folds flatter and smaller, and is much more functional.This is a great product!",622,0,0,great gadget!,0,5.0,1.0,1257724800.0,2009-11-09 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e04,A27R1F1A8WAOXL,1891747401,Marilyn Goldammer,0.0,0.0,,"Not very stable if not on hard surface. Sometimes will collapse when trying to turn a page.  But for its price, lightweight and portability, it is okay for holding the book open.",178,0,0,Wire portable book holder,0,3.0,0.0,1394236800.0,2014-03-08 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e06,A3F6MXTO435Y92,1891747401,MD,0.0,0.0,,Just received today and so far so good. Holds my bigger hardcover textbooks as well as soft covered books.  A lot easier to read and type notes without having to look down very compact so i can keep it in my bag and it comes with a case!,237,0,0,Awesome for law student,0,5.0,1.0,1295827200.0,2011-01-24 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e05,AIF6W2Y9A90BT,1891747401,Mary Korthase,0.0,0.0,,"It's simple, light and works beautifully with all sizes of books.  It's great for carrying with you to allow you to read anywhere.",130,0,0,My Favorite Book Holder,0,5.0,1.0,1398038400.0,2014-04-21 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e07,A14PM7FAKWW78H,1891747401,Meaghan N.,0.0,0.0,,"Perfect for holding even the thickest of law school casebooks, this holds the page at the exact right angle to reduce glare and allow you to type notes as you read. For me, this reduces the amount of time it takes for me to get through my assignments, and it saves my neck too!",277,0,0,Must-have for Law Students,0,5.0,1.0,1396656000.0,2014-04-05 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e08,A2M2EZY9ZQMSCX,1891747401,Melissa Frey,0.0,0.0,,"Somewhat flimsy, but decent for large books or magazines. Doesn't work well with small paperback books. Over all, it works well for the cheap price.",148,0,0,Book holder,0,3.0,0.0,1393891200.0,2014-03-04 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e09,A12HVDDWG4GOF0,1891747401,Mel's Mom,0.0,0.0,,"Bought one as a gift too :)  Its a simple thing - yes, not much recline but it held up my AUD study textbook and saved my neck.It's cheap and it works - the more you open it the more the book relines.",200,0,0,"Useful, cheap, folds neatly.  Love it",0,5.0,1.0,1395878400.0,2014-03-27 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e0a,AK3BNPNS5HO51,1891747401,M. Francis Professor of Kindology,0.0,0.0,,"I've used one of these for years, because I like to read while I knit.I've used it with all kinds of books.  Now I use it with my Kindle.  All the buttons are easily accessible, including the wireless switch on the back, the recharge port on the bottom. . .works great!",269,0,0,Perfect for a Kindle~,0,5.0,1.0,1228608000.0,2008-12-07 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e0b,A2T5GL5L56AI3N,1891747401,mgd256,0.0,0.0,,"It's exactly what I wanted. It's very compact, but it can holdany type of book... I highly recommend it.",104,0,0,It's perfect!,0,5.0,1.0,1328313600.0,2012-02-04 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e0c,A309FMUM92U6ZJ,1891747401,Mitchell Glass,2.0,3.0,0.6666666666666666,"This product didn't meet the expectations I had after reading the product details and all the customer reviews. It holds regular hard-cover textbooks pretty well, but I have 2 wire bound textbooks that it doesn't support. Also its very inconvenient to turn pages (you pretty much have to take the book off the stand, turn the page, and then put it back in the stand), regardless of what kind of book you are using, which really defeats the purpose for me because I normally don't just stay on the same page.However, it does fold nicely and comes with a little sleeve that is hole punched so you can carry it around in a binder. I thought that was cool.",652,0,0,Not what I was looking for,0,2.0,0.0,1286323200.0,2010-10-06 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e0d,AF8SREA2XE7BJ,1891747401,M. Karazim,1.0,1.0,1.0,"I use this for everything from propping up cookbooks in the kitchen to reading hardcovers at my desk while eating my lunch.  Most recently I've been using it for my Kindle 2.  Works great for everything, but a little tricky for some paperbacks because they slip around a little bit.  It does work best with the average-sized hardcover (think novel- sized).  Folds up nice and fits well in a drawer or in the front pocket of my backpack.  Definitely a handy thing to have around.",478,0,0,Love This,0,5.0,1.0,1263772800.0,2010-01-18 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e0f,AC0W1TQVR1219,1891747401,Mplsoimom,0.0,0.0,,"This little stand is great little buy. I use it every day to keep my cookbook out of the way and the fact that it folds flat, keeps it out of the way when I am not using it.",173,0,0,Great Find,0,5.0,1.0,1404777600.0,2014-07-08 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e0e,AO8G6BNRQLJK3,1891747401,MK,1.0,2.0,0.5,"I was very disappointed after receiving this product. It looks and feels very cheap! I can't believe I paid $15 for it - it just looks like a few wires put together that should cost $5 instead. There is no way to secure the prongs that hold your book up, so they slide from side to side. I tried using the stand with a 500 page paperback book (dimensions about 8.5x11 inches)...absolutely terrible experience! The backing of the stand is too short for my book, so the upper corners of my pages would bend backwards. Also, there is no way to adjust the angle of the stand, so my book ended up slouching too much. I think this stand would only work for thicker hardcover books...otherwise don't waste your money.",710,0,0,CHEAP,0,1.0,0.0,1304035200.0,2011-04-29 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e10,A9WGURN6Y22M5,1891747401,Nang Thu,0.0,0.0,,"It's light, easy to carry and can hold my text book while I'm reading. I like it so far. !",90,0,0,This is what I expected.,0,4.0,1.0,1353628800.0,2012-11-23 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e13,A113Z7RHKOOYKR,1891747401,Niki,0.0,0.0,,Use it a lot for my big hardcover nursing school books while I'm on the computer doing homework. It is very lightweight but does the job nicely.,144,0,0,works great for hardcover books,0,4.0,1.0,1398124800.0,2014-04-22 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e12,AU9P4VSXHENE2,1891747401,Nicholas Whipps,0.0,0.0,,"Law students read all the time. This stand has held even the heaviest law books, which can range from 5 pounds to the weight of a blue whale. This also holds soft-cover books fairly well, and I have even used it to prop up my tablet every now and then. In my backpack, real estate is precious, and this folds up perfectly. I keep it away from my laptop compartment, but it has never scratched or snagged on anything. To sum it up, this book holder does exactly what I need it to to. I lost my last one and now I'm here to buy another - a testament to how pleased I was with the one I lost. If you like reading books on tables while you are using your hands to do other things, this is an excellent purchase.",707,0,0,"Good for law students, good for you",0,5.0,1.0,1394841600.0,2014-03-15 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e14,A1YI2OVBG9OCIO,1891747401,Nora,0.0,0.0,,"Very extremely reasonable price-fast shipment- I bought this for one of our Senior residents. Set up easy, trying to turn pages a bit difficult, the book stand kept sliding around...wouldn't recommend this product, sorry.",221,0,0,Manuverability,0,3.0,0.0,1337990400.0,2012-05-26 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e15,AC09OIFJYTUQK,1891747401,MF,0.0,0.0,,Quite steady when used with a medium to large size book. For small softcover I would use something else though!,111,0,0,Great!,0,5.0,1.0,1381104000.0,2013-10-07 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e11,A10SKU5KYS0VUJ,1891747401,Nekto,2.0,3.0,0.6666666666666666,"I have owned this product for many years considering it almost useless and only now when looking for a useful portable book stand I learned how good this one was. First, reading the reviews, I didn't even suspect that I owned such a great product and then, after I realized and confirmed it by looking at the picture, I took it out and tested again.First, as one (at least) review has mentioned, it's impossible to adjust angle between the book and the surface.Second, it doesn't conveniently hold average paperback even in the middle of the book and makes the first and last dozens of pages hardly readable.Third, even the books it can hold (mostly large heavy hard backs) require constant adjustment on the stand to remain readable so you cannot just easily flip through the pages back and forth.Forth, it, probably, can be convenient for a relatively static use of a reference book, i.e., if one needs to look on a few pages in a narrow range.",946,0,0,This Book Holder Doesn't Hold Books Well,0,2.0,0.0,1264982400.0,2010-02-01 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e17,AWYXB9L41T82S,1891747401,NW_OR_USA,0.0,0.0,,"This is okay for your holding cookbooks open, but I had hoped to use it as an inexpensive music stand. It lies way too flat to work for reading music. The good news is my wife was happy to have a new cookbook holder!",216,0,0,Meh.,0,3.0,0.0,1393804800.0,2014-03-03 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e16,ATRAL1IJ1KXHR,1891747401,nssv,0.0,0.0,,Great product. Holds up giant anatomy books with ease! The book stand is also great for tablets as well. The foldable design helps save space for toting to and from school/wherever you need  to be.,197,0,0,Excellent book stand,0,4.0,1.0,1357171200.0,2013-01-03 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e18,AE2V9J4UUY8NP,1891747401,Olguine,0.0,0.0,,It's perfect. Light weight and fits anywhere without taking up much room. Plus it holds all of my text books with no problem at all.,132,0,0,Love it.,0,5.0,1.0,1380931200.0,2013-10-05 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e19,A274N1V1WEEDDQ,1891747401,Peppermintsheep,0.0,0.0,,"I bought this to prop open books while I typed/wrote notes out of them. I was worried that it was a little flimsy when I opened it, but it's been propping a book open for about a week now, and it hasn't budged. It works best with hard-cover books, but has also done well with reinforced soft-cover books from the library. This has made studying for classes, typing up recipes, and just displaying art books so easy. I can't believe I waited so long to buy one of these!! It is well worth its very affordable price tag.",518,0,0,Exactly what I needed,0,5.0,1.0,1394668800.0,2014-03-13 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e1a,AHYENAWXO5S4P,1891747401,Phantomas,7.0,8.0,0.875,"This is not for flimsy ""normal"" books. But it is perfect if you have a casebook you need to prop up and read while typing. It can take Chemerinsky easily; you will be amazed at how not boring Tushnet, Sunstein, and Stone's con law book becomes. It is a solid book stand--I can take it anywhere with me and I can read fed courts while having soup. Awesome. I would get this as a cheap gift for that scholar in your life who ignores you or would rather be outlining Torts than your body.",485,0,0,PERFECT FOR A LAW STUDENT,0,5.0,1.0,1292544000.0,2010-12-17 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e1b,ANW343H4T6XJS,1891747401,Piper,0.0,0.0,,"I love this book stands! They are great for cookbooks, general reading books, and homework assignments. I use mine ALL the time! It's a great product and was sent fairly quickly. Definitely worth purchasing.",207,0,0,Great Product! Fast Shipping!,0,5.0,1.0,1355097600.0,2012-12-10 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e1d,A3AIC5OFX0GFIL,1891747401,P. Cwik,0.0,0.0,,"I know this thing looks cheap in the picture, but it seems strong and not flimsy.  I bought it for my daughter's text books, and those things are thick.  Granted it's summer now, so we can't try it on the actual books, but have tried dictionaries and such and it holds them fine.  Definitely for larger books, in my opinion.",324,0,0,Works as advertised!,0,5.0,1.0,1370736000.0,2013-06-09 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e1f,ATY26PP4JOOY5,1891747401,ratingmystuff,0.0,0.0,,"Bought it at the college book store. It folds, holds and stowes as promised. Just be prepared to have fun turning the page of a large textbook.",143,0,0,Pretty cool!,0,4.0,1.0,1316131200.0,2011-09-16 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e1e,A2QPXQ5QZ652U1,1891747401,R0ttl0ver,1.0,1.0,1.0,"Exactly described, Stainless steel  book holder. Very Sturdy and the price was exceptional. Very satisfied customer. Would certainly recommend. If the company sold a larger size I would also purchase it. Folding makes it convenient to stow away. I give A+++++++ and shipping also was fast.",289,0,0,Book holder,0,5.0,1.0,1337644800.0,2012-05-22 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e20,A1YE143LYYTMO7,1891747401,R.Cash,0.0,0.0,,This book stand holds my huge anatomy book very well. For the price I would have liked something a bit thicker but it does the job.,131,0,0,Good booksstand,0,4.0,1.0,1383609600.0,2013-11-05 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e21,A32KXJMU6BB8DP,1891747401,RG,0.0,0.0,,"This is a terrific book stand, fitting almost any size book.  The nice part of it also, is when not in use, it folds flat.I received one as a gift years ago, and was pleased that I found them again.  The only bad part of this is, be carefulabout the shipping charges, they can be almost as much as the stand(s) themselves.  Other than that, I would highlyrecommend this product",377,0,0,Great little book stand,0,5.0,1.0,1355788800.0,2012-12-18 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e22,AAGCKWXXFR9EL,1891747401,RICHARD L. BAILEY,0.0,0.0,,"This product is near perfect for the college student. It easily holds my big law books as well as, because it is adjustable,  my my papers when I'm working on them. The best part is it is highly portable.",204,0,0,PEEEERRRRFFEEECCCTT!,0,4.0,1.0,1401148800.0,2014-05-27 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e24,A1404GQ2CBPSSX,1891747401,Ross Freeman,0.0,0.0,,"This book holder is great for law school. Not bulky, and can hold contracts case book easily. My neck/back are finally feeling better.",134,0,0,Perfect for law school,0,5.0,1.0,1382486400.0,2013-10-23 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e25,A37TE3RMEB9HBG,1891747401,romperrr,0.0,0.0,,"Pros: portable, light, adjustable, works well with large books (even when it's at the beginning or end). The carrying case has holes punched so you can store it in a binderCons: somewhat flimsy, doesn't hold the pages down too well when the book as the beginning or end. Small soft covers are hard to hold.For what I use it for, reading heavy law books, it's indispensable. Highly recommended.",393,0,0,saved my posture,0,4.0,1.0,1328659200.0,2012-02-08 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e26,A2SJLZVFATM05V,1891747401,SatisficeKC,0.0,0.0,,"A colleague had one and raved about it, so I purchased it. Unfortunately, most of my school books are paperback and less than 8"" wide, so the construction cannot overcome the strength of the binding to hold these books open.  It holds my iPad well, and I found that if you rap rubber bands where the bottom of the book sits, it doesn't slide.  It is very durable. I'm giving to my husband who has more traditional textbooks who will likely make better use of it.",462,0,0,Holds textbooks well,0,3.0,0.0,1369699200.0,2013-05-28 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e28,A20TZ6HDY552I6,1891747401,S. Fogel,0.0,0.0,,I used one of these throughout college. It makes writing notes and studying that much less difficult and you can carry it in your book bag.,139,0,0,Don't Study Without it.,0,5.0,1.0,1393718400.0,2014-03-02 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e27,A2O4BRCQ3CM9UI,1891747401,SDNY,0.0,0.0,,"This is a really convenient book stand if you like to read outside of home and don't have larger books. If you don't necessarily need the portability or if you have large/tall textbooks I would suggest you look at something more study as this tends to tip over/make indentations on the bottom of pages for those books. Also you can increase the height of the stand by pulling  up part of the metal frame, but even with doing this it doesn't really support larger books well enough to easily highlight.",501,0,0,Good for certain things,0,3.0,0.0,1357430400.0,2013-01-06 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e2a,A2BPV5O2NPO9O0,1891747401,S. Heffner,0.0,0.0,,This is a useful tool for reading.  It holds a lot of different sized books and works with some cook books too.  It folds flat so its easy to take along.,153,0,0,Works great with a variety of book sizes,0,5.0,1.0,1397088000.0,2014-04-10 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e2c,A269IS38K2V8LS,1891747401,Shemah D. Fletcher,0.0,0.0,,"This was cheap, the shipping was free, i'ts simple and can fit in my purse. What's not to like! Actually this is my second one; I bought one a few months ago, and wanted one to travel with me while the other stays at home on my dining table.",241,0,0,Just perfect!,0,5.0,1.0,1398816000.0,2014-04-30 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e2d,A2CBNII0QAI1OW,1891747401,Shirley Spring,0.0,0.0,,"This works really well.  I wanted something that would hold my book when reading on the couch as I have some arthritis in my hands.  When I sit with my knees up, the stand rests on my knees and holds the book perfectly.  All I have to do is turn the pages.  Haven't tried it yet when flying, but am sure it will work well on the fold down tray table.",350,0,0,Great Book Holder,0,5.0,1.0,1395532800.0,2014-03-23 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e2e,AMYA1YUDIUUP9,1891747401,Sid T,2.0,3.0,0.6666666666666666,"I have had this product before and had purchased it at a retail store. Could not find it again but was very happy to find it through Amazon. I enjoy reading while I am eating and this is a great help to use at the table, be it at home or dining in a restaurant. Easy to carry it with you and easy to store.",306,0,0,Folding Book Holder,0,5.0,1.0,1265414400.0,2010-02-06 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e2b,A2T2PYX1FPJ5XM,1891747401,Sharon,0.0,0.0,,"OK, I may be exaggerating a little with my title, but this product really is great. I love to go to restaurants by myself, just me and a good book. It's something I've been doing since my kids were little (they're now 20 and 17) as a way to recharge my batteries. This book stand allows me to have the book propped up in front of me and have both hands free for reading. I get so many comments on it from the waitstaff and also from other people eating. I really should buy a whole bunch and just sell them from my seat. I've referred so many people to Amazon, I should be getting a commission. It works best with hardcover books, but larger paperbacks work as well.In any situation where it would be helpful for you to have the ability to read without holding a book, this is great. It would be especially helpful if you use cookbooks. I highly recommend this. It's inexpensive enough that you could get it even if you don't think you'll have a use for it. I guarantee that it won't be very long before you'll use it.",1018,0,0,Among the greatest products ever invented!,0,5.0,1.0,1356048000.0,2012-12-21 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e2f,A1DL4TIZMUVXA,1891747401,"Stacey ""Stacey""",0.0,0.0,,"I really like this book stand out of all the others I have used.  This one is adjustable, so it can hold flimsy one page papers.  It also holds heavy books as well for a wire thing.  Turning pages can be a bit annoying, but I got over that quickly.The main reason why I enjoy it so much is because I don't have to look down to read books, saves my neck from aching!",365,0,0,It's great!!,0,5.0,1.0,1226448000.0,2008-11-12 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e31,A3VRSTPTW8QT40,1891747401,svg,2.0,2.0,1.0,This is the best ever.  It is holding  my organic chem 1200+ paperback book as I type this review.  This thing is amazing!!!! Highly recommend,142,0,0,BEST EVER!!!!!!!,0,5.0,1.0,1284249600.0,2010-09-12 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e30,A215X98NZZ85IS,1891747401,Srin,0.0,0.0,,"Although this book holder looks simple--my first impression was that it looked like a bent wire hanger--don't be deceived: it is a versatile piece. Although I did have some trouble using the book holder for some of my larger textbooks (the stand was prone to tipping, and changing pages was difficult), I found an alternate use for it as a laptop stand. It has held up for nearly two years now, and works like a charm in that capacity.",435,0,0,"Not a great bookholder, but an awesome laptop stand",0,4.0,1.0,1345507200.0,2012-08-21 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e32,A1BEX9B2O5ALS5,1891747401,Steve E. Chapel,0.0,0.0,,"I carried around my book holder in my backpack for two years, and it always performed its task well. Eventually, the strain on the plastic pieces was too much and one of them cracked through. Then I realized that the metal does not go all the way through the plastic guides, so when it cracks it loses all structural integrity and the book holder is useless. Now I'll be looking for a studier, all-metal book holder that won't break so easily.",443,0,0,"Works well, but a bit flimsy",0,3.0,0.0,1349654400.0,2012-10-08 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e34,A3UD1YUBKNZSL2,1891747401,tabatha sauls,0.0,0.0,,I love it. Portable and has a variety of uses. No more neck pain from studying. I actually should have gotten 2.,112,0,0,Great for studying.,0,4.0,1.0,1395187200.0,2014-03-19 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e33,A3OHY4LRS8UJCZ,1891747401,Tammy Anderson,0.0,0.0,,This just what I needed for my large books that I have for my school work. I like how it folds to take with me.,111,0,0,Review,0,5.0,1.0,1381363200.0,2013-10-10 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e35,A1KM48T1URG0VV,1891747401,Tiancheng He,0.0,0.0,,"Very nice! I love it!! Very light and convenient!! GOOD!  It can handle my heavy law books!! NICE! However, the angel can not be adjusted",137,0,0,Very nice! I LOVE IT,0,5.0,1.0,1380931200.0,2013-10-05 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e36,A16WQG03Z49XXI,1891747401,T. Lee,0.0,1.0,0.0,My son in 4th grade uses this to prop up his text books. Propping up a text book really helps in reducing glare from the pages that might affect his already bad eyesight. I bought a 2nd one so I can use it while he's doing his homework.,236,0,0,Useful for students at any level,0,5.0,1.0,1295481600.0,2011-01-20 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e37,A2SFZL33BK0KUA,1891747401,"Tom King ""tkmovielover43""",0.0,0.0,,"Compact, easy to carry around.  It holds a book open very well and it is easy to flip the pages. I carry it with me in a brief case and us it all the time.",155,0,0,BOOK HOLDER Review,0,5.0,1.0,1399161600.0,2014-05-04 00:00:00+00:00,Home_and_Kitchen
Home_and_Kitchen.csv,5a1325b9741a2384e8042e39,A2Z89BQUZY74VD,1891747401,Tracy Miller,0.0,0.0,,I bought this for myself a few years ago and love it so I bought a few for my friends.  It folds up and stores away easily and works for most books.,148,0,0,It's great,0,5.0,1.0,1392076800.0,2014-02-11 00:00:00+00:00,Home_and_Kitchen
